CustomerID,Quantity,InvoiceNo,TotalPurchase
14805.0,115,47,554.6500000000001
14806.0,330,11,193.39
14808.0,2054,256,2175.3700000000003
14810.0,1016,255,2087.88
14813.0,67,30,155.42999999999998
14815.0,744,53,778.5
14816.0,5,4,271.85
14817.0,655,63,1110.3400000000001
14818.0,324,48,657.8
14819.0,109,13,272.07
14820.0,253,29,507.28999999999996
14821.0,20,2,48.800000000000004
14823.0,88,70,321.42999999999995
14824.0,525,29,1127.7100000000003
14825.0,991,121,2226.9100000000003
14828.0,2172,17,2139.76
14829.0,414,45,644.65
14830.0,169,40,197.13
14834.0,731,70,1698.3500000000001
14836.0,45,6,102.44999999999999
14837.0,1430,110,1641.2000000000005
14840.0,31,4,62.85
14841.0,1778,138,3295.7599999999998
14842.0,1146,158,2456.8
14844.0,1833,130,3189.8100000000004
14847.0,120,13,309.4
14849.0,5656,392,7904.280000000001
14850.0,285,22,278.15000000000003
14851.0,325,28,511.3499999999999
14852.0,1747,143,2836.69
14853.0,81,10,463.04999999999995
14854.0,1822,131,2749.8900000000003
14855.0,267,20,645.65
14856.0,714,66,1311.38
14857.0,455,61,1165.65
14859.0,669,59,1352.0400000000002
14860.0,230,12,168.62
14861.0,117,6,125.79000000000002
14862.0,772,48,841.2
14863.0,132,11,266.76
14865.0,108,4,52.2
14866.0,6569,103,14197.45
14867.0,327,37,701.33
14868.0,1399,147,2939.6400000000003
14869.0,549,72,721.95
14870.0,119,13,327.24999999999994
14871.0,185,98,522.38
14873.0,168,28,519.6800000000001
14875.0,554,50,1448.72
14878.0,802,124,1485.5400000000002
14880.0,373,47,706.1900000000002
14881.0,316,17,255.4
14882.0,158,11,589.7
14883.0,789,54,756.6400000000001
14885.0,724,15,765.3199999999999
14886.0,160,18,364.79999999999995
14887.0,1100,6,1862.0
14888.0,184,20,369.2
14889.0,90,10,135.9
14890.0,51,7,125.65
14891.0,505,33,554.38
14893.0,799,73,1237.8500000000001
14894.0,265,23,655.7499999999999
14895.0,4823,506,11020.26
14896.0,279,43,468.77000000000004
14897.0,468,55,1366.38
14898.0,1008,119,1228.3200000000002
14901.0,659,98,1414.99
14902.0,209,24,314.11
14903.0,1491,364,2744.4799999999996
14904.0,1985,69,1025.44
14905.0,274,18,599.9
14907.0,1686,168,3478.85
14908.0,132,9,277.79999999999995
14910.0,221,35,389.86
14911.0,77180,5903,132572.62
14912.0,970,28,841.52
14913.0,1743,87,1227.43
14915.0,105,13,258.83000000000004
14916.0,1132,79,1264.8400000000001
14918.0,675,45,1610.1499999999996
14920.0,509,57,977.77
14921.0,953,78,1316.0700000000002
14923.0,418,44,749.1
14924.0,64,10,310.05
14929.0,136,11,223.88
14930.0,1166,128,2372.8599999999997
14931.0,416,42,964.6800000000001
14932.0,80,17,363.53
14934.0,1041,88,1888.84
14935.0,935,10,1784.71
14936.0,4083,366,8117.420000000002
14937.0,483,35,1617.6299999999999
14944.0,2801,172,5842.950000000001
14946.0,22,3,100.9
14947.0,179,14,290.82000000000005
14948.0,661,64,1066.5700000000002
14950.0,135,20,361.25
14951.0,311,20,311.69000000000005
14952.0,3295,149,7912.790000000001
14953.0,225,55,289.82000000000005
14954.0,127,85,336.16999999999996
14957.0,34,12,58.49
14958.0,129,42,499.68
14959.0,491,61,684.9699999999998
14960.0,221,27,221.26999999999998
14961.0,3692,317,7006.58
14962.0,44,5,126.70000000000002
14963.0,1176,198,1487.8
14964.0,143,13,206.21
14965.0,365,83,599.0
14966.0,187,38,191.32
14967.0,140,6,463.8
14968.0,127,37,147.59000000000003
14970.0,250,34,1592.06
14971.0,644,160,1116.5700000000002
14972.0,28,18,114.77
14973.0,369,32,1314.4499999999998
14974.0,44,21,114.39
14975.0,380,11,279.94
14976.0,230,73,765.86
14978.0,525,216,1931.42
14981.0,97,8,102.12
14984.0,60,41,213.27
14985.0,260,87,296.75
14987.0,128,4,326.4
14988.0,141,40,334.53999999999996
14995.0,103,61,233.23000000000002
14997.0,1102,27,540.98
14998.0,270,75,429.87
15000.0,218,77,490.52000000000004
15002.0,862,115,1641.7599999999998
15004.0,630,158,1246.3200000000002
15005.0,4204,1160,6180.49
15006.0,302,144,502.09000000000003
15007.0,69,12,156.91000000000003
15009.0,642,182,1261.78
15010.0,184,20,308.94
15012.0,231,128,423.04
15014.0,151,35,260.17
15016.0,76,20,170.04
15017.0,63,20,125.58000000000001
15018.0,188,32,456.26
15019.0,159,70,265.99999999999994
15021.0,829,479,1872.2800000000002
15022.0,543,135,905.0400000000001
15023.0,2863,563,6763.16
15024.0,920,155,1661.33
15025.0,189,72,377.01
15026.0,285,61,469.0
15027.0,563,37,1051.95
15028.0,459,48,627.1300000000001
15030.0,372,7,518.28
15031.0,401,111,668.1400000000001
15032.0,2668,55,4464.1
15033.0,1692,513,2571.02
15034.0,2411,400,4277.66
15035.0,245,27,252.73000000000002
15036.0,327,127,465.5499999999999
15038.0,187,133,665.59
15039.0,9191,1508,19786.440000000002
15041.0,104,67,180.35000000000002
15042.0,30,5,135.93
15043.0,300,3,537.0
15044.0,2786,461,7629.380000000001
15045.0,106,13,633.66
15046.0,3307,207,5064.009999999999
15047.0,222,22,343.61999999999995
15048.0,183,98,380.57000000000005
15049.0,63,3,121.17000000000002
15050.0,1184,80,1727.17
15051.0,1011,143,1391.6100000000001
15052.0,82,30,215.78
15053.0,986,71,697.7900000000001
15054.0,198,114,302.1
15057.0,668,25,1489.5
15058.0,1069,276,2124.9900000000002
15059.0,602,239,1325.82
15060.0,263,121,303.09000000000003
15061.0,28590,410,54228.740000000005
15062.0,763,57,987.86
15063.0,56,5,370.79999999999995
15065.0,1355,158,3135.98
15066.0,279,53,760.59
15067.0,954,82,1744.76
15068.0,364,104,553.36
15069.0,520,70,1109.5300000000002
15070.0,36,1,106.2
15071.0,269,26,982.07
15073.0,277,76,612.4300000000001
15074.0,455,42,748.87
15075.0,447,27,773.03
15076.0,571,49,880.8499999999999
15078.0,5069,451,9623.35
15079.0,388,48,893.6600000000001
15081.0,188,35,487.34999999999997
15083.0,38,5,88.19999999999999
15087.0,470,15,306.94
15088.0,457,60,1140.27
15089.0,1359,145,2420.84
15090.0,208,23,381.32
15091.0,343,31,476.96
15092.0,135,26,457.80999999999995
15093.0,3733,112,4410.14
15095.0,1077,49,1364.6999999999998
15096.0,120,11,219.39
15097.0,170,25,248.07999999999998
15098.0,60,5,649.5
15099.0,343,23,410.48
15100.0,58,6,635.1
15101.0,239,9,310.03
15103.0,329,35,703.3599999999999
15104.0,635,71,1002.54
15105.0,1211,101,2298.9300000000003
15106.0,1144,102,1407.73
15107.0,162,20,247.65999999999997
15108.0,497,61,1291.75
15109.0,127,31,463.7500000000001
15110.0,240,40,970.25
15111.0,710,84,1567.4799999999998
15113.0,2362,101,3439.4099999999994
15114.0,3096,197,2760.5599999999995
15115.0,157,21,340.11
15116.0,648,45,1352.75
15117.0,1947,80,1550.13
15118.0,1440,1,244.8
15119.0,88,14,266.4
15120.0,292,22,343.8199999999999
15121.0,199,28,457.72
15122.0,788,87,1612.1299999999999
15123.0,1195,106,2199.3100000000004
15124.0,233,15,184.19000000000003
15125.0,5991,140,11117.05
15127.0,251,16,406.53000000000003
15128.0,1326,111,1419.54
15129.0,1794,84,3447.4
15130.0,197,22,330.11000000000007
15132.0,679,52,977.93
15133.0,680,29,982.4199999999998
15134.0,887,73,1387.99
15135.0,41,10,127.14999999999998
15136.0,775,69,1282.45
15139.0,208,13,178.96
15140.0,1567,81,2350.0
15142.0,365,26,498.74000000000007
15143.0,150,14,259.45
15144.0,3026,218,6530.040000000001
15145.0,756,67,1194.7300000000002
15146.0,1459,95,1313.66
15147.0,363,29,608.65
15148.0,187,20,301.29
15149.0,128,23,520.8
15150.0,3633,344,5303.969999999999
15152.0,2694,278,4684.24
15153.0,198,22,329.25
15154.0,97,92,240.26999999999998
15156.0,597,55,961.4899999999999
15157.0,2242,133,1869.4999999999998
15158.0,198,7,401.4000000000001
15159.0,11394,720,18573.68
15160.0,84,4,158.16000000000003
15163.0,186,29,304.4699999999999
15164.0,360,103,843.0499999999998
15165.0,160,27,487.75
15167.0,67,41,163.00000000000003
15168.0,52,5,106.56
15171.0,190,7,1034.5
15172.0,1611,110,1624.05
15174.0,145,11,135.75
15175.0,454,23,224.14000000000004
15178.0,30,3,40.5
15179.0,1907,95,2186.2000000000007
15180.0,36,6,87.5
15181.0,542,18,680.28
15182.0,253,29,622.8499999999998
15184.0,223,63,406.76
15185.0,666,21,310.62
15186.0,215,19,411.41
15187.0,1869,93,4670.080000000001
15189.0,6035,232,15802.140000000001
15192.0,918,51,1044.3200000000002
15193.0,144,19,499.31999999999994
15194.0,5648,326,7521.17
15195.0,1404,1,3861.0
15197.0,453,36,656.44
15198.0,120,10,193.64
15199.0,396,13,1268.6999999999998
15201.0,962,97,927.8400000000001
15203.0,1753,142,1827.8
15204.0,258,9,316.58
15205.0,377,38,648.8299999999999
15206.0,162,9,420.3
15208.0,314,43,867.62
15210.0,228,20,331.18
15211.0,240,52,894.41
15212.0,33,7,88.94999999999997
15213.0,270,25,325.05
15214.0,1254,110,1661.44
15215.0,211,43,615.9899999999999
15216.0,28,2,96.6
15218.0,3329,166,5756.89
15219.0,45,9,305.75
15220.0,1377,119,1758.9199999999998
15221.0,25,11,114.10000000000004
15222.0,440,5,585.0
15223.0,98,32,454.8999999999999
15224.0,150,16,310.47999999999996
15225.0,226,23,409.4000000000001
15226.0,71,8,154.41
15227.0,750,58,1219.4
15228.0,2252,126,3376.9599999999996
15230.0,351,23,429.6
15232.0,686,31,612.0600000000001
15234.0,196,14,197.00000000000006
15235.0,1324,143,2247.51
15236.0,269,15,321.04999999999995
15237.0,1071,99,1412.3200000000002
15238.0,689,52,1056.54
15239.0,591,52,764.34
15240.0,1361,83,1685.5700000000002
15241.0,1815,111,1738.5900000000001
15243.0,185,22,316.68
15244.0,405,34,631.5699999999999
15245.0,1784,89,2515.84
15246.0,247,33,514.15
15247.0,160,6,356.0
15249.0,3557,358,6657.36
15251.0,6084,121,10327.109999999999
15252.0,522,44,740.78
15253.0,864,55,915.3
15254.0,275,18,300.36000000000007
15255.0,489,47,890.85
15256.0,55,6,98.45
15257.0,45,8,232.14999999999998
15258.0,142,34,623.1600000000001
15260.0,861,78,1780.7699999999998
15261.0,270,19,254.81999999999996
15262.0,73,10,178.95000000000002
15263.0,89,12,156.50999999999996
15264.0,265,23,393.7400000000001
15265.0,612,82,1506.12
15266.0,18,6,119.30000000000001
15267.0,944,11,1717.36
15269.0,26,2,408.8
15270.0,1459,48,2298.2
15271.0,1257,275,2485.82
15272.0,310,63,721.94
15274.0,619,47,716.57
15275.0,497,42,609.1899999999999
15276.0,64,52,135.31
15277.0,205,12,255.89999999999998
15279.0,185,21,277.40999999999997
15280.0,154,16,113.12
15281.0,1193,150,2239.95
15286.0,55,3,240.55
15287.0,432,21,485.24
15288.0,775,88,2306.5200000000004
15289.0,996,59,935.1
15290.0,4431,212,7803.7699999999995
15291.0,2074,109,4596.51
15292.0,56,25,180.94
15296.0,1757,200,3610.31
15297.0,290,41,635.0400000000001
15298.0,2752,194,3774.1000000000004
15299.0,2940,12,3787.09
15300.0,292,28,496.43999999999994
15301.0,2768,247,5028.119999999999
15303.0,248,31,574.02
15304.0,100,26,680.3000000000002
15306.0,810,58,1174.35
15307.0,37,12,205.3
15308.0,173,21,302.27
15311.0,37720,2491,59419.34
15312.0,513,48,921.1
15313.0,25,1,52.0
15314.0,313,24,327.96999999999997
15315.0,838,38,551.54
15316.0,100,1,165.0
15318.0,642,33,312.62
15319.0,175,16,204.5
15320.0,326,36,267.13000000000005
15321.0,1163,106,2650.7299999999996
15322.0,365,49,602.97
15325.0,232,49,162.29000000000002
15326.0,386,29,311.7099999999999
15327.0,116,10,208.75
15329.0,476,62,1005.5
15330.0,1312,13,714.9599999999999
15332.0,652,35,1661.06
15333.0,344,16,1028.56
15334.0,274,99,351.67
15335.0,80,36,173.97
15339.0,414,88,557.5699999999999
15341.0,812,17,2020.52
15342.0,276,26,391.76
15343.0,84,21,364.5
15344.0,106,32,476.58000000000004
15345.0,78,23,367.69
15346.0,144,17,252.42000000000002
15347.0,130,5,201.59999999999997
15348.0,84,9,158.04
15349.0,327,72,473.80999999999995
15350.0,51,5,115.65
15351.0,732,233,1862.1399999999999
15353.0,343,63,777.0200000000002
15355.0,45,14,277.05000000000007
15356.0,1673,519,2766.5
15358.0,6927,561,8234.8
15360.0,223,13,427.92999999999995
15361.0,336,7,418.9200000000001
15363.0,143,17,318.05
15364.0,493,29,913.1900000000002
15365.0,758,151,1330.4500000000003
15366.0,621,44,602.5100000000001
15367.0,1055,96,1867.69
15368.0,230,4,446.94000000000005
15369.0,-1,1,-1592.49
15370.0,828,95,2360.55
15372.0,2924,27,2007.4
15373.0,476,137,2213.1099999999997
15374.0,126,3,168.0
15376.0,619,117,1233.3599999999997
15379.0,2293,196,3631.89
15380.0,374,37,1682.3600000000001
15381.0,171,8,596.85
15382.0,4003,306,5927.860000000001
15384.0,593,43,635.7600000000001
15385.0,161,12,316.88
15386.0,446,31,394.14
15388.0,88,10,140.54
15389.0,400,1,500.0
15392.0,1265,85,1515.73
15393.0,150,12,231.86
15394.0,910,85,2183.5400000000004
15395.0,17,7,107.45000000000002
15396.0,122,14,288.17999999999995
15397.0,20,6,94.0
15398.0,767,74,1339.63
15399.0,611,50,815.77
15400.0,360,13,666.7
15402.0,694,42,626.77
15405.0,193,8,349.1
15406.0,236,58,426.60999999999996
15407.0,558,153,1056.44
15408.0,106,34,267.18
15410.0,1200,122,3450.8400000000006
15411.0,528,100,1346.3799999999999
15412.0,108,10,190.53
15414.0,443,39,774.9
15415.0,575,48,572.81
15416.0,2089,193,3974.37
15417.0,284,28,508.80000000000007
15419.0,230,8,135.85999999999999
15421.0,500,53,950.36
15422.0,38,6,97.7
15423.0,101,2,43.5
15424.0,554,17,383.34000000000003
15426.0,663,300,1429.9
15427.0,1013,306,1483.14
15428.0,102,6,93.78
15429.0,369,83,364.9
15432.0,65,10,171.19
15433.0,399,53,417.87
15434.0,638,59,997.4799999999999
15435.0,54,29,149.29000000000002
15436.0,613,329,1122.5300000000002
15437.0,79,45,200.16
15438.0,59,25,156.57999999999998
15440.0,197,62,383.68
15442.0,120,2,594.0
15443.0,1660,385,3212.16
15444.0,764,219,1418.2600000000002
15445.0,58,5,113.5
15447.0,85,9,155.17
15448.0,232,28,494.64
15449.0,810,62,971.22
15450.0,376,30,429.84
15452.0,283,58,538.7299999999999
15453.0,845,286,1388.37
15454.0,86,25,179.10000000000002
15456.0,660,60,447.22
15457.0,132,58,237.07
15458.0,156,7,161.64
15460.0,109,58,216.76
15462.0,172,11,234.6
15463.0,106,7,126.14
15464.0,350,157,1048.85
15465.0,1217,104,6945.02
15466.0,246,57,334.53000000000003
15467.0,306,53,511.88000000000005
15468.0,150,29,438.46000000000004
15469.0,150,27,504.50000000000006
15471.0,266,77,469.4799999999999
15472.0,251,76,371.5600000000001
15473.0,552,14,1465.2
15475.0,319,29,454.10999999999996
15478.0,585,46,1441.4199999999998
15480.0,303,45,905.5
15482.0,2998,127,6568.72
15483.0,295,88,233.81
15484.0,3136,189,3563.1100000000006
15485.0,1306,86,2575.0
15488.0,73,2,91.32000000000001
15489.0,593,55,1090.03
15491.0,1624,155,3090.85
15492.0,483,35,659.4599999999998
15493.0,555,299,1967.25
15494.0,1148,125,1299.23
15497.0,622,16,1259.6999999999998
15498.0,6084,523,12396.46
15500.0,572,68,1131.5600000000002
15502.0,3823,252,5541.460000000001
15503.0,74,70,147.09
15504.0,33,13,52.83
15505.0,2348,99,3497.1400000000003
15506.0,848,164,979.26
15507.0,162,46,492.36000000000007
15508.0,440,92,1000.2700000000001
15510.0,2,1,250.0
15511.0,271,160,909.23
15512.0,68,7,121.0
15513.0,5545,314,14520.080000000002
15514.0,1791,218,2963.19
15516.0,27,15,62.43
15517.0,293,27,267.03000000000003
15518.0,1262,220,1911.8899999999999
15520.0,314,18,343.5
15521.0,1674,200,2574.6499999999996
15522.0,573,57,398.84000000000003
15523.0,132,10,412.01
15524.0,4,1,440.0
15525.0,414,180,811.02
15526.0,24,4,148.44
15527.0,988,166,2348.8200000000006
15528.0,123,26,229.32999999999998
15529.0,3489,674,3967.78
15530.0,950,108,1502.3500000000004
15531.0,1105,228,2007.4399999999996
15532.0,508,263,1517.08
15533.0,256,86,746.9200000000001
15535.0,129,78,459.9
15537.0,29,24,110.92000000000002
15539.0,410,41,538.46
15540.0,200,15,213.30000000000004
15541.0,49,29,85.13
15543.0,86,28,127.86
15544.0,3105,261,3542.51
15545.0,163,81,292.71999999999997
15547.0,4032,702,4954.84
15549.0,688,116,1655.7599999999998
15550.0,295,61,575.6300000000002
15551.0,218,29,436.05999999999995
15552.0,60,17,90.12
15553.0,451,56,437.23
15554.0,74,14,217.2
15555.0,4410,925,4758.200000000001
15556.0,236,31,279.77
15557.0,219,20,473.65
15561.0,256,31,722.7399999999999
15562.0,39,1,134.55
15563.0,1460,117,1319.69
15565.0,60,8,173.16000000000003
15567.0,223,7,186.01000000000002
15568.0,461,53,758.29
15569.0,666,31,1375.71
15570.0,2058,330,4109.97
15571.0,264,57,650.4300000000001
15572.0,1229,215,2552.86
15573.0,363,104,607.45
15574.0,349,168,702.25
15576.0,404,45,940.6700000000001
15577.0,89,39,258.88000000000005
15578.0,52,13,127.1
15579.0,120,51,348.59999999999997
15581.0,286,151,3429.9700000000003
15582.0,453,44,682.9100000000001
15584.0,312,125,722.61
15585.0,320,31,455.29999999999995
15587.0,312,9,913.6800000000001
15589.0,242,30,456.58
15590.0,-1,1,-30.19
15592.0,354,24,388.58
15593.0,60,5,199.8
15594.0,982,104,1767.53
15596.0,548,84,1343.3400000000001
15597.0,276,23,315.71999999999997
15598.0,156,16,235.68
15599.0,718,52,761.74
15601.0,4978,414,6745.360000000001
15602.0,1001,54,1083.63
15603.0,96,2,48.480000000000004
15604.0,159,17,216.39
15605.0,441,67,1198.23
15606.0,720,91,2422.64
15607.0,202,13,104.76
15608.0,714,60,1093.68
15609.0,145,18,270.03000000000003
15610.0,66,6,112.46
15611.0,498,45,1568.39
15612.0,52,6,195.15
15615.0,5493,429,10360.04
15618.0,428,49,747.0310000000001
15619.0,136,3,336.40000000000003
15620.0,899,104,1524.4
15621.0,463,18,1158.77
15622.0,1552,214,3224.53
15623.0,125,19,301.03
15624.0,357,34,588.13
15625.0,1166,68,1504.56
15626.0,766,49,675.8000000000001
15628.0,1882,157,2865.64
15630.0,799,61,1180.3999999999999
15632.0,2049,177,3147.3100000000004
15634.0,99,15,243.55
15636.0,284,25,724.76
15637.0,128,15,223.36
15638.0,-52,2,-94.0
15639.0,323,25,425.32
15640.0,6572,495,12433.34
15641.0,1562,119,1887.2
15643.0,242,36,647.4000000000001
15644.0,557,238,812.9999999999999
15645.0,256,52,612.01
15646.0,388,36,425.14
15648.0,213,28,599.9
15649.0,192,2,816.0
15651.0,479,32,646.3
15652.0,208,21,337.74
15653.0,1200,6,877.4399999999999
15654.0,475,21,922.5300000000001
15655.0,319,37,511.32000000000005
15656.0,343,47,748.5
15657.0,24,1,30.0
15658.0,232,56,958.9
15659.0,111,11,306.45000000000005
15660.0,1037,94,1552.0099999999998
15661.0,236,5,309.8
15663.0,106,9,138.14
15664.0,141,19,358.63
15665.0,1666,116,2242.01
15667.0,240,13,301.32000000000005
15668.0,72,1,76.32000000000001
15669.0,339,35,677.69
15670.0,91,12,173.05
15671.0,1681,81,2635.49
15673.0,1514,155,2881.02
15674.0,1075,135,1744.0199999999998
15675.0,527,21,323.69
15676.0,2231,216,3324.09
15677.0,319,33,657.23
15678.0,184,12,352.70000000000005
15679.0,1170,110,781.2800000000001
15680.0,952,78,1333.6799999999998
15681.0,556,67,946.3599999999999
15683.0,131,10,193.75
15687.0,1308,168,2981.5
15689.0,84,9,254.1
15690.0,408,19,239.76
15691.0,72,2,136.8
15692.0,138,12,191.03999999999996
15694.0,1665,79,6423.599999999999
15695.0,212,22,409.98
15696.0,1022,177,2644.46
15699.0,113,18,309.6499999999999
15700.0,328,89,664.0300000000001
15701.0,923,237,1542.1399999999999
15703.0,66,5,211.5
15704.0,1028,117,2293.62
15705.0,62,6,143.10000000000002
15706.0,305,59,1001.8100000000001
15707.0,605,214,945.5799999999998
15708.0,1258,297,3329.72
15709.0,121,6,133.25
15712.0,486,53,1072.36
15713.0,149,20,346.75
15714.0,187,35,330.87999999999994
15716.0,744,118,1118.81
15717.0,70,7,150.3
15719.0,2724,938,5043.96
15720.0,281,128,598.73
15721.0,409,91,507.08
15722.0,1021,72,2181.21
15723.0,87,41,203.10000000000002
15724.0,72,12,212.3
15725.0,221,32,415.25
15727.0,3065,302,5178.959999999999
15728.0,-34,4,-134.8
15729.0,24,6,62.0
15730.0,683,73,1108.38
15732.0,215,14,294.11999999999995
15733.0,62,10,162.3
15734.0,346,26,1339.45
15737.0,584,81,1121.21
15738.0,2967,176,4788.77
15739.0,472,8,449.12
15740.0,152,9,154.88000000000002
15743.0,216,88,784.4600000000002
15744.0,120,3,34.8
15745.0,412,65,1071.24
15746.0,130,29,182.96000000000004
15747.0,480,93,974.0399999999998
15748.0,51,21,149.30999999999997
15749.0,9014,15,21535.9
15750.0,1779,295,2451.2299999999996
15752.0,1973,412,2628.93
15753.0,144,1,79.2
15754.0,197,29,455.67
15755.0,1397,149,2318.88
15756.0,242,192,532.96
15757.0,491,45,714.4200000000001
15758.0,47,9,205.25
15759.0,60,7,253.04000000000002
15762.0,251,37,583.75
15763.0,268,63,1048.67
15764.0,2036,188,3245.4699999999993
15766.0,170,11,315.05999999999995
15768.0,243,28,581.8299999999999
15769.0,27660,147,51823.72
15773.0,311,10,635.6800000000001
15774.0,87,25,270.79999999999995
15775.0,68,7,104.9
15776.0,138,18,241.61999999999998
15777.0,375,22,1021.61
15780.0,220,29,475.28
15781.0,178,21,333.56
15782.0,863,44,2593.9400000000005
15783.0,212,14,246.3
15785.0,1594,87,2303.7500000000005
15786.0,3331,280,4834.200000000001
15787.0,540,206,948.05
15789.0,438,25,351.3
15790.0,114,35,220.85
15791.0,730,76,1604.4399999999998
15793.0,552,13,948.9599999999999
15795.0,581,42,610.01
15796.0,859,135,2666.6100000000006
15797.0,873,8,2207.4
15799.0,955,98,884.14
15800.0,335,119,699.0799999999999
15801.0,562,69,1042.1899999999998
15802.0,-1,3,-451.42
15803.0,290,8,415.82000000000005
15804.0,2515,274,3848.55
15805.0,3337,307,5452.17
15806.0,602,31,784.5799999999999
15807.0,430,48,903.9000000000001
15808.0,1341,210,3724.77
15809.0,251,43,399.21
15810.0,737,112,1145.43
15811.0,1061,139,2171.3199999999997
15812.0,922,41,1801.14
15813.0,603,40,1303.9099999999999
15814.0,1247,74,1842.73
15815.0,1856,49,2100.6
15819.0,1357,123,1905.4500000000003
15820.0,128,17,206.98
15821.0,202,62,570.9599999999999
15822.0,375,33,885.4699999999999
15823.0,-283,17,-840.7599999999999
15825.0,220,20,532.94
15826.0,962,69,1649.3600000000001
15827.0,842,134,1641.4800000000002
15829.0,996,51,636.1399999999998
15830.0,409,41,547.7
15831.0,1097,69,747.7600000000001
15832.0,465,54,836.7900000000001
15834.0,961,276,2084.9
15835.0,439,50,954.09
15836.0,24,12,117.47
15837.0,189,24,391.98
15838.0,9007,169,33350.759999999995
15839.0,670,65,1020.7400000000001
15840.0,394,28,345.65999999999997
15841.0,926,50,1209.1
15843.0,27,8,118.95000000000002
15844.0,134,11,130.73999999999998
15845.0,1918,140,3650.87
15847.0,449,22,389.2699999999999
15850.0,302,97,238.85
15852.0,48,22,160.70999999999998
15853.0,135,30,110.80000000000001
15854.0,939,140,2974.6499999999996
15855.0,470,80,712.24
15856.0,10941,653,16173.67
15857.0,308,14,296.99999999999994
15858.0,1167,191,1438.8500000000001
15860.0,440,142,977.2099999999998
15861.0,2543,547,3000.36
15862.0,585,147,832.88
15863.0,19,18,68.84
15864.0,1044,24,1769.7800000000002
15865.0,368,40,895.13
15866.0,126,45,230.53
15867.0,2052,463,3797.79
15869.0,175,15,149.64000000000001
15870.0,335,76,354.09000000000003
15872.0,212,128,360.93
15874.0,2506,137,4330.67
15877.0,246,131,440.78000000000003
15880.0,187,106,313.28
15881.0,199,32,438.24
15882.0,266,24,495.36000000000007
15883.0,223,49,396.47999999999996
15885.0,111,18,379.35
15886.0,147,12,181.09000000000003
15888.0,60,14,141.26999999999998
15889.0,215,93,446.87
15891.0,442,62,524.52
15894.0,168,41,263.55
15895.0,94,11,179.17000000000002
15897.0,261,24,222.05
15898.0,568,87,1384.6799999999998
15899.0,39,4,56.25
15900.0,221,51,351.11000000000007
15901.0,384,116,363.88
15903.0,2409,75,5126.34
15904.0,84,30,164.67999999999998
15906.0,538,151,1521.79
15907.0,509,249,967.45
15909.0,98,7,191.93999999999997
15910.0,1015,267,1232.18
15912.0,185,19,264.61999999999995
15916.0,752,160,1491.2400000000002
15917.0,42,12,123.10000000000001
15918.0,153,40,334.23
15919.0,545,143,639.8900000000001
15920.0,99,60,167.5
15921.0,166,25,336.03000000000003
15922.0,136,12,363.6000000000001
15923.0,122,21,127.08000000000001
15925.0,93,12,207.14999999999998
15930.0,139,21,426.63000000000005
15932.0,2311,119,2461.8500000000004
15933.0,885,74,1107.4600000000003
15935.0,115,12,416.86
15937.0,73,7,145.35
15938.0,240,18,404.58
15939.0,4725,77,6102.259999999999
15940.0,3,2,31.799999999999997
15942.0,232,14,337.43999999999994
15944.0,50,6,325.1
15945.0,52,2,181.0
15947.0,898,29,1708.24
15948.0,567,60,955.2400000000001
15949.0,284,19,364.72
15950.0,722,103,1705.2599999999998
15951.0,306,43,669.5699999999999
15952.0,399,91,806.5699999999999
15953.0,885,103,1634.5299999999997
15955.0,2124,185,4389.81
15957.0,211,42,428.89000000000004
15958.0,33,7,104.35
15963.0,298,28,470.76000000000005
15965.0,453,122,845.64
15967.0,211,84,418.83
15969.0,120,21,582.8999999999999
15970.0,116,11,314.1
15971.0,1717,35,4199.85
15973.0,87,6,99.77
15974.0,2256,177,3429.55
15975.0,243,24,371.01
15976.0,277,98,430.94
15977.0,1016,65,1054.73
15978.0,888,49,1098.78
15980.0,1560,43,2398.8599999999997
15981.0,1866,97,3408.48
15983.0,892,113,1475.02
15984.0,1833,275,2816.9700000000003
15985.0,836,38,1037.42
15986.0,268,14,168.11999999999998
15987.0,1556,140,1451.28
15988.0,181,27,158.03
15990.0,443,52,792.1100000000001
15992.0,17,3,41.989999999999995
15993.0,2042,560,2756.82
15994.0,177,35,427.07000000000005
15996.0,382,131,1044.7800000000002
15998.0,2037,509,3084.1699999999996
16000.0,5110,9,12393.699999999999
16003.0,1185,103,2735.37
16005.0,300,218,615.3900000000001
16006.0,84,8,101.4
16007.0,1393,385,1701.94
16008.0,323,33,478.78000000000003
16009.0,378,90,992.7100000000002
16010.0,210,86,407.50000000000006
16011.0,2042,212,3362.7099999999996
16012.0,799,94,1415.29
16013.0,13845,151,33366.25
16014.0,261,148,653.1300000000001
16015.0,906,184,690.5400000000001
16016.0,618,237,1483.31
16017.0,102,32,211.88
16018.0,190,28,408.90000000000003
16019.0,1649,165,3450.24
16020.0,487,46,851.01
16022.0,261,76,628.2800000000002
16023.0,358,101,719.81
16024.0,398,64,251.24
16025.0,338,28,439.65999999999997
16026.0,243,32,236.09
16027.0,1146,17,852.12
16029.0,32148,274,50992.61
16030.0,283,29,331.24
16031.0,423,100,548.94
16033.0,3516,1152,8727.61
16034.0,242,22,437.69999999999993
16036.0,716,55,758.9199999999998
16037.0,428,39,855.0200000000001
16038.0,241,28,454.33
16040.0,684,65,1313.5500000000002
16041.0,1584,6,3166.4
16042.0,745,75,1147.3700000000001
16043.0,503,39,773.99
