InvoiceDate,CustomerID,Quantity,InvoiceNo,TotalPurchase
2011-08-09 15:22:00,12569.0,9,3,86.0
2011-08-09 15:36:00,13267.0,132,16,318.4
2011-08-09 15:39:00,14522.0,251,8,482.07
2011-08-09 15:41:00,16011.0,96,10,170.88000000000002
2011-08-09 17:56:00,17997.0,-139,7,-338.95
2011-08-09 19:58:00,14562.0,94,27,354.53
2011-08-11 07:52:00,13026.0,228,9,170.64
2011-08-11 08:16:00,13710.0,176,8,180.48
2011-08-11 08:18:00,15434.0,122,15,303.3
2011-08-11 08:55:00,12656.0,-2,1,-8.5
2011-08-11 09:03:00,16422.0,664,10,750.24
2011-08-11 09:07:00,15805.0,56,8,192.0
2011-08-11 09:12:00,14360.0,139,16,210.95000000000002
2011-08-11 09:44:00,15763.0,84,28,564.43
2011-08-11 09:47:00,13924.0,123,10,172.32999999999998
2011-08-11 09:50:00,16187.0,220,15,316.36
2011-08-11 09:52:00,18223.0,-11,4,-37.57
2011-08-11 09:54:00,16732.0,317,28,603.7499999999999
2011-08-11 09:56:00,15066.0,-38,11,-133.0
2011-08-11 09:57:00,17924.0,-5,1,-10.4
2011-08-11 10:00:00,14050.0,242,17,260.38
2011-08-11 10:09:00,17886.0,256,62,503.35
2011-08-11 10:17:00,17091.0,276,24,684.96
2011-08-11 10:19:00,12971.0,150,9,94.74
2011-08-11 10:26:00,15194.0,989,37,1421.67
2011-08-11 10:27:00,12919.0,178,18,336.12
2011-08-11 10:29:00,13329.0,288,10,484.8
2011-08-11 10:44:00,17964.0,106,69,209.94
2011-08-11 10:50:00,14901.0,48,8,132.64
2011-08-11 11:03:00,17870.0,62,16,143.11
2011-08-11 11:06:00,17289.0,-1,1,-8.25
2011-08-11 11:09:00,15950.0,161,21,418.28999999999996
2011-08-11 11:17:00,13587.0,-8,2,-66.0
2011-08-11 11:20:00,14140.0,517,40,540.99
2011-08-11 11:23:00,16253.0,-96,1,-18.240000000000002
2011-08-11 11:25:00,17219.0,89,25,114.23
2011-08-11 11:29:00,13199.0,80,2,125.92
2011-08-11 11:38:00,15005.0,-6,6,-15.28
2011-08-11 11:38:00,15573.0,143,48,196.75
2011-08-11 11:45:00,15249.0,199,20,407.55000000000007
2011-08-11 11:51:00,16066.0,233,19,390.85
2011-08-11 11:51:00,18135.0,96,1,171.84
2011-08-11 11:53:00,15005.0,245,48,327.21999999999997
2011-08-11 11:58:00,13381.0,388,33,657.08
2011-08-11 12:01:00,17289.0,138,21,338.88
2011-08-11 12:05:00,16764.0,-4,4,-9.67
2011-08-11 12:06:00,13047.0,1,1,4.95
2011-08-11 12:07:00,14948.0,-12,1,-35.400000000000006
2011-08-11 12:09:00,14910.0,54,6,101.64
2011-08-11 12:09:00,15039.0,163,20,246.21
2011-08-11 12:10:00,13047.0,-1,1,-14.95
2011-08-11 12:13:00,12721.0,409,35,614.3199999999999
2011-08-11 12:14:00,15957.0,211,42,428.89000000000004
2011-08-11 12:14:00,16505.0,576,4,777.6
2011-08-11 12:17:00,14232.0,-1,1,-1.65
2011-08-11 12:18:00,16945.0,188,25,407.24
2011-08-11 12:22:00,14329.0,-2,1,-39.9
2011-08-11 12:24:00,17736.0,-1,1,-39.95
2011-08-11 12:25:00,14071.0,115,47,152.53
2011-08-11 12:25:00,16013.0,-2,2,-15.899999999999999
2011-08-11 12:29:00,13089.0,387,45,1095.29
2011-08-11 12:29:00,14524.0,26,2,111.9
2011-08-11 12:30:00,17651.0,190,15,303.28
2011-08-11 12:32:00,16764.0,143,73,355.77
2011-08-11 12:39:00,12472.0,-14,6,-42.010000000000005
2011-08-11 12:40:00,13924.0,-7,3,-23.55
2011-08-11 12:42:00,13668.0,106,13,150.92000000000002
2011-08-11 12:45:00,12583.0,461,24,774.45
2011-08-11 12:46:00,14282.0,170,15,249.7
2011-08-11 12:51:00,17637.0,65,11,208.11000000000004
2011-08-11 12:58:00,17841.0,450,130,796.64
2011-08-11 13:01:00,12990.0,70,6,145.6
2011-08-11 13:10:00,13975.0,552,98,741.22
2011-08-11 13:10:00,14560.0,44,3,60.599999999999994
2011-08-11 13:11:00,15356.0,94,28,150.04
2011-08-11 13:19:00,13975.0,213,26,287.35
2011-08-11 13:20:00,16639.0,351,30,786.3599999999999
2011-08-11 13:22:00,15406.0,124,10,258.42
2011-08-11 13:25:00,17633.0,146,17,320.34
2011-08-11 13:28:00,14911.0,-5,3,-18.75
2011-08-11 13:29:00,14676.0,408,5,377.28000000000003
2011-08-11 13:30:00,12483.0,-6,2,-20.85
2011-08-11 13:30:00,12613.0,-48,10,-125.39999999999999
2011-08-11 13:31:00,18123.0,392,15,323.47999999999996
2011-08-11 13:41:00,12849.0,109,15,346.39
2011-08-11 13:52:00,16618.0,592,42,1206.3
2011-08-11 13:57:00,16549.0,106,82,279.74
2011-08-11 14:00:00,13272.0,24,7,135.6
2011-08-11 14:02:00,13437.0,264,24,422.03999999999996
2011-08-11 14:04:00,17515.0,23,10,67.64999999999999
2011-08-11 14:05:00,17160.0,439,38,516.85
2011-08-11 14:22:00,12748.0,187,140,242.60000000000002
2011-08-11 14:26:00,13695.0,168,15,296.78
2011-08-11 14:26:00,15043.0,300,3,537.0
2011-08-11 14:27:00,16837.0,414,33,521.5400000000001
2011-08-11 14:30:00,13110.0,63,18,241.73000000000002
2011-08-11 14:39:00,15208.0,50,7,166.7
2011-08-11 14:44:00,18177.0,166,14,303.6
2011-08-11 14:48:00,14667.0,147,6,159.38
2011-08-11 14:49:00,13928.0,24,8,131.21999999999997
2011-08-11 14:49:00,14667.0,26,3,97.7
2011-08-11 14:53:00,15103.0,181,22,411.68000000000006
2011-08-11 15:13:00,13090.0,495,32,1833.69
2011-08-11 15:26:00,16863.0,304,17,338.55
2011-08-11 15:35:00,15615.0,435,35,787.2900000000001
2011-08-11 15:35:00,18198.0,216,9,303.08
2011-08-11 15:36:00,17183.0,-30,1,-37.5
2011-08-11 15:37:00,13643.0,147,14,260.04
2011-08-11 15:38:00,12540.0,239,24,573.71
2011-08-11 15:40:00,14116.0,78,12,213.49999999999997
2011-08-11 15:45:00,17313.0,1402,24,2328.84
2011-08-11 15:45:00,17937.0,84,4,326.4
2011-08-11 15:48:00,13867.0,185,23,422.45
2011-08-11 15:59:00,16626.0,26,6,110.5
2011-08-11 16:05:00,12471.0,-35,7,-69.85000000000001
2011-08-11 16:12:00,12395.0,129,15,263.08
2011-08-11 16:12:00,16284.0,298,57,424.57000000000005
2011-08-11 16:15:00,12395.0,117,13,243.47
2011-08-11 16:17:00,13709.0,-3,3,-17.95
2011-08-11 16:18:00,16602.0,-19,3,-33.35
2011-08-11 16:19:00,16379.0,-2,1,-25.5
2011-08-11 16:20:00,15251.0,-1,1,-8.5
2011-08-11 16:21:00,15513.0,-18,3,-78.3
2011-08-11 16:23:00,14911.0,-5,3,-14.09
2011-08-11 16:25:00,15271.0,-5,1,-21.25
2011-08-11 16:28:00,17961.0,2,2,9.9
2011-08-11 16:55:00,18216.0,200,26,481.74999999999994
2011-08-11 17:05:00,14342.0,46,5,91.03999999999999
2011-08-11 17:09:00,15153.0,198,22,329.25
2011-08-11 17:09:00,17022.0,108,7,71.0
2011-08-11 17:19:00,15290.0,246,9,435.28
2011-08-11 17:21:00,14367.0,287,22,598.46
2011-08-11 17:42:00,17006.0,23,4,108.85000000000001
2011-08-11 17:49:00,18164.0,-1,1,-4.95
2011-08-11 17:53:00,16790.0,-3,1,-12.75
2011-08-11 17:54:00,15275.0,-1,1,-5.95
2011-08-11 17:56:00,14156.0,-5,1,-4.25
2011-08-12 08:32:00,14251.0,224,10,482.28000000000003
2011-08-12 09:05:00,13408.0,272,8,445.84000000000003
2011-08-12 09:06:00,16523.0,468,24,822.6200000000001
2011-08-12 09:23:00,14191.0,476,32,426.12
2011-08-12 09:39:00,13924.0,642,27,302.4
2011-08-12 09:40:00,17856.0,265,6,275.4
2011-08-12 09:46:00,14520.0,46,3,105.60000000000001
2011-08-12 09:46:00,15237.0,88,7,83.6
2011-08-12 09:47:00,17631.0,149,10,111.83000000000001
2011-08-12 09:55:00,17677.0,444,19,657.12
2011-08-12 09:56:00,17677.0,12,2,47.040000000000006
2011-08-12 10:06:00,16019.0,-84,5,-336.0
2011-08-12 10:14:00,12558.0,-196,11,-269.96000000000004
2011-08-12 10:24:00,14291.0,494,34,537.89
2011-08-12 10:26:00,12358.0,148,7,683.2
2011-08-12 10:26:00,14291.0,4,1,19.8
2011-08-12 10:33:00,13436.0,76,12,196.88999999999996
2011-08-12 10:34:00,15950.0,-7,5,-60.25
2011-08-12 10:39:00,13468.0,186,9,124.54
2011-08-12 10:40:00,15443.0,181,55,379.50999999999993
2011-08-12 10:58:00,15520.0,314,18,343.5
2011-08-12 10:59:00,15453.0,67,30,135.28
2011-08-12 11:02:00,14129.0,86,8,152.57999999999998
2011-08-12 11:02:00,18210.0,52,11,177.89999999999998
2011-08-12 11:15:00,16891.0,28,19,115.95
2011-08-12 11:25:00,12621.0,992,57,1188.2
2011-08-12 11:35:00,12437.0,21,3,165.9
2011-08-12 11:36:00,13394.0,174,12,302.09999999999997
2011-08-12 11:36:00,18109.0,191,13,692.67
2011-08-12 11:38:00,14135.0,109,8,139.9
2011-08-12 11:42:00,16933.0,-2,2,-16.45
2011-08-12 11:43:00,16442.0,92,72,179.76
2011-08-12 11:46:00,12523.0,-3,3,-19.200000000000003
2011-08-12 11:51:00,18223.0,-2,2,-3.8000000000000003
2011-08-12 11:53:00,14217.0,28,6,94.48
2011-08-12 11:53:00,14442.0,-1,1,-4.25
2011-08-12 11:53:00,15877.0,196,20,251.02
2011-08-12 11:56:00,15187.0,214,12,329.9200000000001
2011-08-12 11:57:00,15877.0,-125,2,-52.5
2011-08-12 12:05:00,15159.0,21,5,103.95
2011-08-12 12:07:00,15214.0,152,12,128.76
2011-08-12 12:07:00,17841.0,475,133,835.1300000000001
2011-08-12 12:10:00,16161.0,92,17,318.51
2011-08-12 12:12:00,14646.0,140,1,250.6
2011-08-12 12:15:00,17315.0,131,16,190.18
2011-08-12 12:26:00,14698.0,102,46,157.16
2011-08-12 12:28:00,17830.0,27,7,111.05
2011-08-12 12:29:00,13314.0,189,15,186.47000000000003
2011-08-12 12:30:00,17436.0,42,5,93.89999999999999
2011-08-12 12:31:00,17522.0,102,6,158.46
2011-08-12 12:36:00,16210.0,1056,12,3599.4
2011-08-12 12:43:00,14719.0,253,54,406.4199999999999
2011-08-12 12:44:00,14138.0,151,14,344.16999999999996
2011-08-12 12:50:00,13954.0,101,12,212.51
2011-08-12 12:50:00,17673.0,93,23,112.47000000000001
2011-08-12 12:52:00,13102.0,77,7,194.07000000000002
2011-08-12 12:54:00,16933.0,161,24,338.5
2011-08-12 12:57:00,13860.0,223,20,319.45
2011-08-12 13:04:00,15399.0,188,18,266.64
2011-08-12 13:06:00,17673.0,-2,1,-6.9
2011-08-12 13:11:00,13298.0,96,2,360.0
2011-08-12 13:13:00,13081.0,-13,2,-15.849999999999998
2011-08-12 13:14:00,16892.0,-3,1,-12.75
2011-08-12 13:15:00,16892.0,4,1,11.8
2011-08-12 13:18:00,16892.0,35,20,123.11999999999999
2011-08-12 13:22:00,15189.0,90,3,404.1
2011-08-12 13:25:00,17668.0,62,7,185.9
2011-08-12 13:26:00,17243.0,122,9,604.3000000000001
2011-08-12 13:27:00,17528.0,198,14,200.5
2011-08-12 13:36:00,14056.0,190,52,425.02000000000004
2011-08-12 13:43:00,17644.0,256,26,332.76
2011-08-12 13:45:00,14653.0,186,36,403.0300000000001
2011-08-12 13:46:00,13510.0,254,21,341.86000000000007
2011-08-12 13:47:00,13680.0,324,63,638.3799999999999
2011-08-12 13:50:00,13521.0,303,183,368.95
2011-08-12 13:59:00,13263.0,123,48,207.35
2011-08-12 14:08:00,12476.0,-23,13,-98.75000000000001
2011-08-12 14:14:00,13098.0,1069,25,1681.54
2011-08-12 14:15:00,17554.0,78,6,238.3
2011-08-12 14:38:00,14415.0,694,115,1095.95
2011-08-12 14:39:00,14730.0,184,71,244.92999999999998
2011-08-12 14:39:00,16833.0,134,15,435.24
2011-08-12 14:53:00,13269.0,226,12,333.67999999999995
2011-08-12 14:58:00,14569.0,79,12,227.38999999999996
2011-08-12 15:01:00,13013.0,110,8,295.1
2011-08-12 15:02:00,17451.0,154,13,294.18
2011-08-12 15:03:00,15484.0,740,27,674.25
2011-08-12 15:09:00,16358.0,432,35,433.16
2011-08-12 15:23:00,15898.0,146,12,385.89000000000004
2011-08-12 15:24:00,16688.0,52,6,145.7
2011-08-12 15:29:00,13890.0,63,9,154.05
2011-08-12 15:31:00,14796.0,367,88,427.23
2011-08-12 15:31:00,17757.0,104,23,227.25
2011-08-12 15:36:00,13890.0,70,12,207.7
2011-08-12 15:37:00,13404.0,12,2,34.68
2011-08-12 15:41:00,16322.0,111,9,113.67
2011-08-12 15:44:00,13471.0,48,4,92.24000000000001
2011-08-12 15:51:00,13798.0,272,4,341.76
2011-08-12 15:54:00,14911.0,806,72,1084.1399999999999
2011-08-12 16:10:00,13599.0,70,6,115.46000000000001
2011-08-12 16:18:00,17491.0,278,15,442.9000000000001
2011-08-12 16:22:00,14621.0,254,16,302.86
2011-08-12 16:29:00,12955.0,268,12,346.92
2011-08-12 16:38:00,13536.0,59,9,349.35
2011-08-12 16:58:00,13026.0,492,14,200.52
2011-08-12 17:12:00,17405.0,164,14,148.4
2011-08-12 17:24:00,15208.0,48,9,207.6
2011-08-12 17:37:00,12748.0,22,19,138.82000000000002
2011-08-12 17:54:00,16794.0,64,30,100.66000000000003
2011-08-12 17:57:00,17144.0,132,25,388.68
2011-08-12 18:03:00,17675.0,324,18,728.92
2011-08-12 18:15:00,16401.0,454,19,312.74
2011-08-12 18:22:00,15156.0,91,10,252.23
2011-08-12 18:25:00,18102.0,140,11,652.28
2011-08-12 18:42:00,17530.0,170,39,215.80999999999997
2011-08-12 18:43:00,18102.0,2414,11,10363.82
2011-08-12 18:45:00,17949.0,1500,1,1080.0
2011-08-12 18:46:00,17949.0,1200,1,864.0
2011-08-12 18:48:00,13078.0,-6,2,-4.85
2011-08-12 18:51:00,12985.0,-120,2,-23.759999999999998
2011-08-12 18:51:00,13318.0,84,4,150.83999999999997
2011-08-12 18:56:00,17526.0,-2,1,-15.9
2011-08-12 18:57:00,15951.0,-7,2,-38.650000000000006
2011-08-12 18:59:00,15755.0,-10,4,-27.25
2011-08-12 19:20:00,13883.0,-7,5,-36.15
2011-08-12 19:24:00,13077.0,256,49,151.82999999999998
2011-08-12 19:26:00,13599.0,-22,2,-25.68
2011-08-12 19:28:00,14606.0,64,33,125.65
2011-08-12 19:28:00,17924.0,-4,1,-8.32
2011-08-12 19:29:00,14702.0,76,27,199.28999999999996
2011-08-12 19:55:00,15796.0,139,17,447.65000000000003
2011-08-12 19:57:00,12748.0,55,32,96.89000000000001
2011-08-12 20:01:00,12748.0,24,24,61.550000000000004
2011-08-14 09:57:00,13047.0,-3,1,-3.75
2011-08-14 10:38:00,15270.0,340,7,536.54
2011-08-14 10:38:00,16326.0,20,10,151.0
2011-08-14 10:49:00,13838.0,53,44,148.32
2011-08-14 10:52:00,13838.0,33,23,93.16000000000003
2011-08-14 11:16:00,12722.0,3,2,46.65
2011-08-14 11:31:00,16525.0,100,6,348.0
2011-08-14 11:49:00,17048.0,61,5,164.95
2011-08-14 12:03:00,14040.0,261,39,338.05999999999995
2011-08-14 12:08:00,17613.0,62,15,155.92999999999998
2011-08-14 12:10:00,17613.0,-5,5,-16.83
2011-08-14 12:12:00,14040.0,24,2,39.84
2011-08-14 12:23:00,13527.0,252,52,444.44000000000005
2011-08-14 12:27:00,16466.0,83,22,245.67000000000004
2011-08-14 12:33:00,17049.0,176,21,330.28
2011-08-14 12:41:00,17800.0,77,11,169.8
2011-08-14 12:55:00,16115.0,207,44,273.02
2011-08-14 12:56:00,15683.0,131,10,193.75
2011-08-14 12:56:00,16370.0,197,71,406.52999999999986
2011-08-14 13:14:00,17841.0,134,62,278.4599999999999
2011-08-14 13:21:00,13515.0,166,13,188.40000000000003
2011-08-14 14:15:00,16401.0,-1,1,-1.65
2011-08-14 14:17:00,17644.0,-11,1,-18.15
2011-08-14 14:22:00,16150.0,-12,3,-24.799999999999997
2011-08-14 14:23:00,17611.0,-3,1,-12.75
2011-08-14 14:28:00,15660.0,-3,1,-3.75
2011-08-14 14:30:00,16292.0,-3,2,-21.349999999999998
2011-08-14 14:33:00,12409.0,-1,1,-4.95
2011-08-14 14:35:00,14911.0,-1,1,-434.51
2011-08-14 14:36:00,13116.0,-1,1,-15.95
2011-08-14 15:33:00,14301.0,606,13,640.1400000000001
2011-08-14 15:34:00,17988.0,6,6,53.05
2011-08-14 15:35:00,17988.0,2,2,11.639999999999999
2011-08-14 15:39:00,15376.0,162,43,334.85
2011-08-14 15:42:00,14658.0,23,14,123.13999999999999
2011-08-14 15:55:00,17988.0,-1,1,-9.95
2011-08-14 15:56:00,17988.0,1,1,2.95
2011-08-15 08:26:00,13621.0,343,19,213.85
2011-08-15 09:18:00,15939.0,60,1,47.400000000000006
2011-08-15 09:45:00,17252.0,2,1,11.9
2011-08-15 09:57:00,14321.0,362,20,273.72
2011-08-15 09:59:00,15093.0,342,14,630.42
2011-08-15 10:02:00,15048.0,51,20,68.08
2011-08-15 10:06:00,15048.0,-12,1,-3.4799999999999995
2011-08-15 10:22:00,12758.0,1026,41,1221.4
2011-08-15 10:28:00,17173.0,122,13,498.48
2011-08-15 10:29:00,18241.0,20,2,57.0
2011-08-15 10:53:00,16272.0,222,23,409.90000000000003
2011-08-15 10:54:00,16272.0,2,2,1.8
2011-08-15 10:57:00,13089.0,414,33,695.2600000000001
2011-08-15 10:59:00,13089.0,360,5,256.08000000000004
2011-08-15 11:30:00,14702.0,101,31,190.14999999999998
2011-08-15 11:35:00,16656.0,-1,1,-0.72
2011-08-15 11:38:00,15624.0,22,3,68.10000000000001
2011-08-15 11:39:00,12919.0,63,4,182.64999999999998
2011-08-15 11:59:00,17655.0,105,16,300.63
2011-08-15 12:04:00,15218.0,391,27,623.6999999999999
2011-08-15 12:06:00,15218.0,96,1,81.6
2011-08-15 12:07:00,13799.0,216,23,347.16
2011-08-15 12:07:00,14527.0,24,11,106.34
2011-08-15 12:07:00,18143.0,262,32,519.98
2011-08-15 12:08:00,15311.0,-4,3,-19.9
2011-08-15 12:19:00,17958.0,84,7,508.4599999999999
2011-08-15 12:22:00,16668.0,84,5,50.279999999999994
2011-08-15 12:38:00,16836.0,84,2,91.32000000000001
2011-08-15 12:44:00,15311.0,455,30,626.06
2011-08-15 12:46:00,13720.0,101,13,247.35000000000002
2011-08-15 12:47:00,13940.0,140,12,172.44
2011-08-15 12:53:00,12656.0,607,37,1161.0700000000002
2011-08-15 12:57:00,16774.0,88,7,238.00000000000003
2011-08-15 13:07:00,14606.0,62,38,112.33
2011-08-15 13:09:00,15996.0,27,14,111.56
2011-08-15 13:22:00,12619.0,462,11,378.12
2011-08-15 13:37:00,14282.0,120,6,141.72
2011-08-15 13:46:00,16961.0,125,14,234.17000000000002
2011-08-15 13:48:00,13078.0,186,17,434.74
2011-08-15 13:51:00,14623.0,71,33,210.85000000000002
2011-08-15 14:10:00,14498.0,239,45,360.09000000000003
2011-08-15 14:17:00,16902.0,629,44,1706.88
2011-08-15 14:32:00,15480.0,303,45,905.5
2011-08-15 14:32:00,15706.0,160,29,450.05
2011-08-15 14:35:00,15271.0,87,42,141.77999999999997
2011-08-15 14:39:00,14156.0,580,31,467.41999999999996
2011-08-15 14:44:00,16210.0,87,7,310.87
2011-08-15 14:50:00,13277.0,40,2,50.0
2011-08-15 14:51:00,17858.0,65,15,231.75000000000003
2011-08-15 15:06:00,15023.0,165,38,670.8800000000001
2011-08-15 15:17:00,15315.0,262,16,233.54
2011-08-15 16:13:00,15114.0,262,15,191.13999999999996
2011-08-15 16:20:00,15342.0,-7,2,-14.33
2011-08-16 08:39:00,14466.0,139,13,234.74999999999994
2011-08-16 08:50:00,15373.0,2,1,17.0
2011-08-16 08:52:00,15373.0,42,7,149.60000000000002
2011-08-16 08:58:00,16133.0,117,14,303.83
2011-08-16 09:00:00,13995.0,84,9,153.20000000000002
2011-08-16 09:25:00,13394.0,350,20,306.85999999999996
2011-08-16 09:34:00,16153.0,122,18,323.44000000000005
2011-08-16 09:39:00,14006.0,194,10,300.1
2011-08-16 09:50:00,15653.0,48,4,48.0
2011-08-16 10:02:00,12569.0,22,5,115.30000000000001
2011-08-16 10:03:00,13953.0,248,8,354.36
2011-08-16 10:27:00,14911.0,-15,4,-63.94
2011-08-16 10:36:00,15752.0,348,60,335.20000000000005
2011-08-16 10:44:00,15002.0,337,40,494.17
2011-08-16 10:48:00,15768.0,91,9,142.68
2011-08-16 10:50:00,18221.0,145,12,169.85000000000002
2011-08-16 10:52:00,14407.0,1,1,15.0
2011-08-16 10:52:00,17315.0,69,17,168.14999999999998
2011-08-16 11:04:00,16303.0,1607,94,3209.1500000000005
2011-08-16 11:10:00,16927.0,480,1,201.6
2011-08-16 11:37:00,15140.0,343,16,566.76
2011-08-16 11:38:00,15140.0,22,2,33.9
2011-08-16 11:40:00,16470.0,188,36,193.47
2011-08-16 11:44:00,13159.0,377,34,457.31000000000006
2011-08-16 11:48:00,13999.0,222,19,334.34
2011-08-16 11:50:00,14918.0,363,25,844.73
2011-08-16 12:00:00,16266.0,53,9,110.38
2011-08-16 12:12:00,16713.0,263,50,369.33000000000004
2011-08-16 12:14:00,16033.0,-3,3,-9.15
2011-08-16 12:21:00,14057.0,330,25,520.93
2011-08-16 12:29:00,16131.0,450,18,596.98
2011-08-16 12:32:00,16131.0,2,1,17.0
2011-08-16 12:52:00,14232.0,378,14,257.6
2011-08-16 12:59:00,13743.0,168,6,166.32
2011-08-16 13:12:00,13189.0,526,18,126.99999999999999
2011-08-16 13:13:00,13140.0,53,16,150.14999999999998
2011-08-16 13:25:00,17637.0,215,24,338.95000000000005
2011-08-16 13:26:00,12641.0,72,10,185.9
2011-08-16 13:50:00,16033.0,243,85,687.08
2011-08-16 14:24:00,15205.0,-1,1,-4.41
2011-08-16 14:28:00,15220.0,276,27,337.24000000000007
2011-08-16 14:33:00,16523.0,319,17,741.4000000000001
2011-08-16 14:34:00,18241.0,42,5,104.7
2011-08-16 14:41:00,13305.0,77,8,194.55
2011-08-16 14:51:00,17048.0,-1,1,-39.95
2011-08-16 14:55:00,16168.0,64,6,199.60000000000002
2011-08-16 15:22:00,17682.0,248,16,429.12
2011-08-16 15:39:00,17097.0,75,40,170.39
2011-08-16 15:54:00,17097.0,7,6,29.85
2011-08-16 15:59:00,14175.0,-5,3,-18.5
2011-08-16 16:17:00,17719.0,152,19,310.98
2011-08-16 17:06:00,13470.0,70,7,115.5
2011-08-16 17:25:00,15856.0,416,33,423.84000000000003
2011-08-16 17:27:00,15856.0,14,3,20.3
2011-08-17 08:50:00,12722.0,400,29,580.08
2011-08-17 09:05:00,16488.0,449,11,135.51
2011-08-17 09:16:00,16218.0,196,12,454.71999999999997
2011-08-17 09:45:00,17865.0,422,29,687.16
2011-08-17 09:48:00,17398.0,51,7,124.93
2011-08-17 10:08:00,14414.0,216,9,125.03999999999999
2011-08-17 10:27:00,16133.0,116,13,308.08
2011-08-17 10:46:00,16092.0,183,14,224.13
2011-08-17 10:50:00,15734.0,213,15,760.8000000000001
2011-08-17 10:56:00,12421.0,158,11,231.76
2011-08-17 10:59:00,17975.0,201,27,544.8100000000001
2011-08-17 11:04:00,17511.0,2504,33,3256.88
2011-08-17 11:14:00,16241.0,179,54,182.97000000000006
2011-08-17 11:37:00,14323.0,128,17,305.24
2011-08-17 11:48:00,17841.0,243,75,305.2799999999999
2011-08-17 12:04:00,12473.0,321,30,514.06
2011-08-17 12:06:00,15039.0,273,46,685.6099999999997
2011-08-17 12:10:00,17937.0,168,4,287.04
2011-08-17 12:20:00,15039.0,1,1,8.5
2011-08-17 12:24:00,16729.0,286,33,395.37
2011-08-17 12:30:00,12528.0,51,9,234.0
2011-08-17 12:50:00,14194.0,214,29,508.12
2011-08-17 13:04:00,17757.0,76,28,155.05
2011-08-17 13:06:00,17656.0,71,10,267.15000000000003
2011-08-17 13:14:00,16755.0,-5,5,-9.65
2011-08-17 13:16:00,16755.0,-1,1,-2.55
2011-08-17 13:21:00,16755.0,380,87,588.3599999999999
2011-08-17 13:31:00,17706.0,155,15,301.5
2011-08-17 13:33:00,15786.0,2310,166,3160.84
2011-08-17 13:40:00,14156.0,579,48,1544.01
2011-08-17 13:45:00,14156.0,12,1,34.68
2011-08-17 14:00:00,12971.0,96,4,103.19999999999999
2011-08-17 14:02:00,16029.0,412,6,697.6
2011-08-17 14:02:00,18073.0,617,10,776.2800000000001
2011-08-17 14:03:00,16029.0,2864,8,6578.08
2011-08-17 14:11:00,16633.0,162,21,464.93999999999994
2011-08-17 14:22:00,17338.0,420,119,946.7399999999998
2011-08-17 14:25:00,13655.0,490,35,549.3199999999999
2011-08-17 14:44:00,13004.0,231,23,328.07
2011-08-17 14:47:00,18257.0,313,37,627.2700000000001
2011-08-17 14:51:00,17949.0,-23,1,-24.380000000000003
2011-08-17 14:58:00,15541.0,49,29,85.13
2011-08-17 15:00:00,16734.0,108,32,303.21000000000004
2011-08-17 15:02:00,16734.0,1,1,2.95
2011-08-17 15:05:00,15827.0,154,14,222.45000000000002
2011-08-17 15:05:00,17949.0,2084,3,2209.04
2011-08-17 15:06:00,12748.0,47,8,146.19
2011-08-17 15:06:00,17949.0,-2105,3,-2231.3
2011-08-17 15:11:00,12949.0,289,21,425.74999999999994
2011-08-17 15:53:00,16706.0,165,70,291.53
2011-08-17 16:48:00,15122.0,303,36,703.1700000000001
2011-08-17 17:01:00,17070.0,133,64,312.14
2011-08-17 17:19:00,12697.0,-6,1,-9.899999999999999
2011-08-17 17:37:00,18248.0,-5,1,-10.5
2011-08-17 19:15:00,17450.0,196,1,813.4000000000001
2011-08-17 19:40:00,17450.0,280,14,2240.0
2011-08-17 20:02:00,17450.0,4878,18,13031.5
2011-08-18 06:10:00,16145.0,-4,1,-5.0
2011-08-18 06:12:00,16029.0,-1,1,-9.6
2011-08-18 06:13:00,14646.0,-1,1,-206.4
2011-08-18 06:14:00,18248.0,-5,1,-10.5
2011-08-18 06:15:00,13769.0,-3,2,-11.75
2011-08-18 06:19:00,12749.0,-2,1,-19.9
2011-08-18 06:20:00,14305.0,1,1,4.25
2011-08-18 06:21:00,14305.0,-1,1,-6.35
2011-08-18 06:22:00,15152.0,-3,3,-12.95
2011-08-18 06:24:00,14911.0,-43,12,-81.92000000000002
2011-08-18 06:25:00,13047.0,-3,1,-3.75
2011-08-18 06:26:00,14291.0,-1,1,-9.95
2011-08-18 06:28:00,15251.0,-1,1,-14.95
2011-08-18 06:28:00,17302.0,-2,2,-15.7
2011-08-18 06:29:00,14112.0,-1,1,-2.95
2011-08-18 06:30:00,13925.0,-3,3,-48.849999999999994
2011-08-18 06:31:00,13078.0,-2,1,-7.5
2011-08-18 06:33:00,17719.0,-3,2,-10.08
2011-08-18 06:34:00,18178.0,-2,1,-9.9
2011-08-18 06:36:00,14937.0,-1,1,-4.25
2011-08-18 06:38:00,17340.0,-4,2,-5.6
2011-08-18 06:39:00,17442.0,-1,1,-3.75
2011-08-18 08:49:00,12688.0,3028,171,4873.8099999999995
2011-08-18 08:51:00,12415.0,12196,97,21880.44
2011-08-18 09:01:00,16945.0,200,16,302.74
2011-08-18 09:39:00,13027.0,3840,5,1536.0
2011-08-18 09:45:00,15301.0,346,25,523.84
2011-08-18 09:48:00,15400.0,32,1,67.2
2011-08-18 10:01:00,12839.0,218,20,330.44000000000005
2011-08-18 10:06:00,13014.0,94,13,233.70000000000005
2011-08-18 10:10:00,13113.0,147,14,485.64
